LABEL,ABBR,CAP,GLOBCAP,GLOBPREF,GLOBSUFF,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1
I-LOC,0,1,1,0,0,0,NNP,",",NNP,0,0,FALLS,",",NIAGARA
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",N.Y,FALLS
B-LOC,0,1,0,0,0,0,NNP,.,",",0,0,N.Y,.,","
I-LOC,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,N.Y
B-ORG,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,K,Mart,PHI
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Mart,Ruled,K
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Ruled,Liable,Mart
O,0,1,1,0,0,0,NNP,IN,NNP,0,0,Liable,In,Ruled
O,0,1,0,0,0,0,IN,NN,NNP,0,0,In,Sale,Liable
O,0,1,1,0,0,0,NN,IN,IN,0,0,Sale,Of,In
O,0,1,0,0,0,0,IN,NNP,NN,0,0,Of,Weapon,Sale
O,0,1,1,0,0,0,NNP,OMEGAPOS,IN,0,0,Weapon,OMEGA,Of
B-LOC,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,ROYAL,OAK,PHI
I-LOC,0,1,1,0,0,0,NNP,",",NNP,0,0,OAK,",",ROYAL
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",Mich,OAK
B-LOC,0,1,1,0,0,0,NNP,.,",",0,0,Mich,.,","
I-LOC,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Mich
O,0,1,0,0,0,0,RB,",",PHIPOS,0,0,Still,",",PHI
O,0,0,0,0,0,0,",",JJ,RB,0,0,",",many,Still
O,0,0,0,0,0,0,JJ,VBP,",",0,0,many,are,","
O,0,0,0,0,0,0,VBP,VBN,JJ,0,0,are,encouraged,many
O,0,0,0,0,0,0,VBN,IN,VBP,0,0,encouraged,by,are
O,0,0,0,0,0,0,IN,DT,VBN,0,0,by,the,encouraged
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,election,by
O,0,0,0,0,0,0,NN,JJ,DT,0,0,election,last,the
O,0,0,1,0,0,0,JJ,NN,NN,0,0,last,year,election
O,0,0,1,0,0,0,NN,IN,JJ,0,0,year,of,last
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,Louisiana,year
B-LOC,0,1,1,0,0,0,NNP,POS,IN,0,0,Louisiana,'s,of
O,0,0,0,0,0,0,POS,JJ,NNP,0,0,'s,reform-minded,Louisiana
O,0,0,0,0,0,0,JJ,NN,POS,0,0,reform-minded,governor,'s
O,0,0,0,0,0,0,NN,",",JJ,0,0,governor,",",reform-minded
O,0,0,0,0,0,0,",",NNP,NN,0,0,",",Buddy,governor
B-PER,0,1,1,0,0,0,NNP,NNP,",",0,0,Buddy,Roemer,","
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Roemer,",",Buddy
O,0,0,0,0,0,0,",",DT,NNP,0,0,",",a,Roemer
O,0,0,1,0,0,0,DT,NN,",",0,0,a,property,","
O,0,0,0,0,0,0,NN,NN,DT,0,0,property,tax,a
O,0,0,0,0,0,0,NN,NN,NN,0,0,tax,increase,property
O,0,0,0,0,0,0,NN,JJ,NN,0,0,increase,last,tax
O,0,0,1,0,0,0,JJ,NNP,NN,0,0,last,April,increase
O,0,1,1,0,0,0,NNP,",",JJ,0,0,April,",",last
O,0,0,0,0,0,0,",",CC,NNP,0,0,",",and,April
O,0,0,1,0,0,0,CC,DT,",",0,0,and,a,","
O,0,0,1,0,0,0,DT,JJ,CC,0,0,a,new,and
O,0,0,1,0,0,0,JJ,",",DT,0,0,new,",",a
O,0,0,0,0,0,0,",",JJ,JJ,0,0,",",expanded,new
O,0,0,0,0,0,0,JJ,NN,",",0,0,expanded,school,","
O,0,0,1,0,0,0,NN,NN,JJ,0,0,school,board,expanded
O,0,0,1,0,0,0,NN,.,NN,0,0,board,.,school
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,board
O,0,1,1,0,0,0,NNP,NNS,PHIPOS,0,0,Federal,Authorities,PHI
O,0,1,1,0,0,0,NNS,VBG,NNP,0,0,Authorities,Investigating,Federal
O,0,1,1,0,0,0,VBG,NNP,NNS,0,0,Investigating,GE,Authorities
B-ORG,0,1,1,0,0,0,NNP,NNP,VBG,0,0,GE,Engine,Investigating
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Engine,Plant,GE
O,0,1,1,0,0,0,NNP,OMEGAPOS,NNP,0,0,Plant,OMEGA,Engine
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,A,downtown,PHI
O,0,0,1,0,0,0,NN,VBZ,DT,0,0,downtown,provides,A
O,0,0,0,0,0,0,VBZ,DT,NN,0,0,provides,a,downtown
O,0,0,1,0,0,0,DT,JJ,VBZ,0,0,a,focal,provides
O,0,0,0,0,0,0,JJ,NN,DT,0,0,focal,point,a
O,0,0,0,0,0,0,NN,IN,JJ,0,0,point,for,focal
O,0,0,0,0,0,0,IN,DT,NN,0,0,for,a,point
O,0,0,1,0,0,0,DT,JJ,IN,0,0,a,rapid-transit,for
O,0,0,0,0,0,0,JJ,NN,DT,0,0,rapid-transit,system,a
O,0,0,0,0,0,0,NN,",",JJ,0,0,system,",",rapid-transit
O,0,0,0,0,0,0,",",NN,NN,0,0,",",something,system
O,0,0,0,0,0,0,NN,NN,",",0,0,something,Seattle,","
B-LOC,0,1,1,0,0,0,NN,VBZ,NN,0,0,Seattle,needs,something
O,0,0,0,0,0,0,VBZ,",",NN,0,0,needs,",",Seattle
O,0,0,0,0,0,0,",",PRP,VBZ,0,0,",",he,needs
O,0,0,1,0,0,0,PRP,VBD,",",0,0,he,said,","
O,0,0,0,0,0,0,VBD,.,PRP,0,0,said,.,he
O,0,0,0,0,0,0,.,OMEGAPOS,VBD,0,0,.,OMEGA,said
O,0,1,0,0,0,0,IN,DT,PHIPOS,0,0,At,a,PHI
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,breakfast,At
O,0,0,0,0,0,0,NN,IN,DT,0,0,breakfast,at,a
O,0,0,0,0,0,0,IN,DT,NN,0,0,at,the,breakfast
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,Waldorf-Astoria,at
O,0,1,0,0,0,0,NNP,VBN,DT,0,0,Waldorf-Astoria,sponsored,the
O,0,0,0,0,0,0,VBN,IN,NNP,0,0,sponsored,by,Waldorf-Astoria
O,0,0,0,0,0,0,IN,DT,VBN,0,0,by,the,sponsored
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,NAACP,by
B-ORG,0,1,1,0,0,0,NNP,CC,DT,0,0,NAACP,and,the
O,0,0,1,0,0,0,CC,NNP,NNP,0,0,and,Anheuser-Busch,NAACP
B-ORG,0,1,0,0,0,0,NNP,NNP,CC,0,0,Anheuser-Busch,Cos.,and
I-ORG,1,1,0,0,0,0,NNP,",",NNP,0,0,Cos.,",",Anheuser-Busch
O,0,0,0,0,0,0,",",JJ,NNP,0,0,",",several,Cos.
O,0,0,0,0,0,0,JJ,NNS,",",0,0,several,people,","
O,0,0,1,0,0,0,NNS,VBD,JJ,0,0,people,were,several
O,0,0,0,0,0,0,VBD,VBN,NNS,0,0,were,honored,people
O,0,0,0,0,0,0,VBN,WP,VBD,0,0,honored,who,were
O,0,0,1,0,0,0,WP,VBN,VBN,0,0,who,exemplified,honored
O,0,0,0,0,0,0,VBN,NNP,WP,0,0,exemplified,King,who
B-PER,0,1,1,0,0,0,NNP,POS,VBN,0,0,King,'s,exemplified
O,0,0,0,0,0,0,POS,NN,NNP,0,0,'s,meaning,King
O,0,0,0,0,0,0,NN,IN,POS,0,0,meaning,of,'s
O,0,0,0,0,0,0,IN,VBG,NN,0,0,of,taking,meaning
O,0,0,0,0,0,0,VBG,``,IN,0,0,taking,`,of
O,0,0,0,0,0,0,``,``,VBG,0,0,`,`,taking
O,0,0,0,0,0,0,``,DT,``,0,0,`,the,`
O,0,0,1,0,0,0,DT,NN,``,0,0,the,measure,`
O,0,0,0,0,0,0,NN,IN,DT,0,0,measure,of,the
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,a,measure
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,man,of
O,0,0,1,0,0,0,NN,'',DT,0,0,man,',a
O,0,0,0,0,0,0,'','',NN,0,0,',',man
O,0,0,0,0,0,0,'',IN,'',0,0,',at,'
O,0,0,0,0,0,0,IN,NNS,'',0,0,at,times,'
O,0,0,1,0,0,0,NNS,``,IN,0,0,times,`,at
O,0,0,0,0,0,0,``,``,NNS,0,0,`,`,times
O,0,0,0,0,0,0,``,IN,``,0,0,`,of,`
O,0,0,0,0,0,0,IN,NN,``,0,0,of,challenge,`
O,0,0,0,0,0,0,NN,CC,IN,0,0,challenge,and,of
O,0,0,1,0,0,0,CC,NN,NN,0,0,and,controversy.,challenge
O,0,0,0,0,0,0,NN,'',CC,0,0,controversy.,',and
O,0,0,0,0,0,0,'','',NN,0,0,',',controversy.
O,0,0,0,0,0,0,'',OMEGAPOS,'',0,0,',OMEGA,'
O,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,District,Attorney,PHI
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Attorney,Neal,District
B-PER,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Neal,Rose,Attorney
I-PER,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Rose,opposed,Neal
O,0,0,0,0,0,0,VBD,VBG,NNP,0,0,opposed,allowing,Rose
O,0,0,0,0,0,0,VBG,NNP,VBD,0,0,allowing,Jacobs,opposed
B-PER,0,1,1,0,0,0,NNP,TO,VBG,0,0,Jacobs,to,allowing
O,0,0,0,0,0,0,TO,VB,NNP,0,0,to,remain,Jacobs
O,0,0,0,0,0,0,VB,JJ,TO,0,0,remain,free,to
O,0,0,0,0,0,0,JJ,",",VB,0,0,free,",",remain
O,0,0,0,0,0,0,",",VBG,JJ,0,0,",",saying,free
O,0,0,0,0,0,0,VBG,IN,",",0,0,saying,that,","
O,0,0,1,0,0,0,IN,NNP,VBG,0,0,that,Jacobs,saying
B-PER,0,1,1,0,0,0,NNP,MD,IN,0,0,Jacobs,might,that
O,0,0,0,0,0,0,MD,VB,NNP,0,0,might,flee,Jacobs
O,0,0,0,0,0,0,VB,IN,MD,0,0,flee,as,might
O,0,0,0,0,0,0,IN,PP$,VB,0,0,as,his,flee
O,0,0,1,0,0,0,PP$,NN,IN,0,0,his,extradition,as
O,0,0,1,0,0,0,NN,VBZ,PP$,0,0,extradition,nears,his
O,0,0,1,0,0,0,VBZ,CC,NN,0,0,nears,and,extradition
O,0,0,1,0,0,0,CC,IN,VBZ,0,0,and,that,nears
O,0,0,1,0,0,0,IN,PP$,CC,0,0,that,his,and
O,0,0,1,0,0,0,PP$,NN,IN,0,0,his,freedom,that
O,0,0,1,0,0,0,NN,MD,PP$,0,0,freedom,might,his
O,0,0,0,0,0,0,MD,VB,NN,0,0,might,send,freedom
O,0,0,0,0,0,0,VB,DT,MD,0,0,send,a,might
O,0,0,1,0,0,0,DT,NN,VB,0,0,a,message,send
O,0,0,0,0,0,0,NN,IN,DT,0,0,message,that,a
O,0,0,1,0,0,0,IN,NNP,NN,0,0,that,New,message
B-LOC,0,1,1,0,0,0,NNP,NNP,IN,0,0,New,York,that
I-LOC,0,1,1,0,0,0,NNP,VBZ,NNP,0,0,York,is,New
O,0,0,1,0,0,0,VBZ,DT,NNP,0,0,is,a,York
O,0,0,1,0,0,0,DT,``,VBZ,0,0,a,`,is
O,0,0,0,0,0,0,``,``,DT,0,0,`,`,a
O,0,0,0,0,0,0,``,JJ,``,0,0,`,safe,`
O,0,0,0,0,0,0,JJ,NN,``,0,0,safe,haven,`
O,0,0,0,0,0,0,NN,IN,JJ,0,0,haven,for,safe
O,0,0,0,0,0,0,IN,NNS,NN,0,0,for,people,haven
O,0,0,1,0,0,0,NNS,WP,IN,0,0,people,who,for
O,0,0,1,0,0,0,WP,VBP,NNS,0,0,who,commit,people
O,0,0,0,0,0,0,VBP,JJ,WP,0,0,commit,violent,who
O,0,0,0,0,0,0,JJ,NN,VBP,0,0,violent,acts.,commit
O,0,0,0,0,0,0,NN,'',JJ,0,0,acts.,',violent
O,0,0,0,0,0,0,'','',NN,0,0,',',acts.
O,0,0,0,0,0,0,'',OMEGAPOS,'',0,0,',OMEGA,'
B-PER,0,1,0,0,0,0,NNP,NNP,PHIPOS,0,0,Prof.,Ana,PHI
I-PER,0,1,1,1,0,0,NNP,NNP,NNP,1,0,Ana,Rosas,Prof.
I-PER,0,1,1,0,0,0,NNP,IN,NNP,0,0,Rosas,from,Ana
O,0,0,0,0,0,0,IN,NNP,NNP,0,0,from,Mexico,Rosas
B-LOC,0,1,1,0,0,1,NNP,.,IN,0,0,Mexico,.,from
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Mexico
O,0,1,1,0,0,0,PRP,VBZ,PHIPOS,0,0,It,is,PHI
O,0,0,1,0,0,0,VBZ,RB,PRP,0,0,is,roughly,It
O,0,0,0,0,0,0,RB,VBN,VBZ,0,0,roughly,bounded,is
O,0,0,0,0,0,0,VBN,IN,RB,0,0,bounded,by,roughly
O,0,0,0,0,0,0,IN,NNP,VBN,0,0,by,Ostined,bounded
B-LOC,0,1,1,0,0,0,NNP,",",IN,0,0,Ostined,",",by
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",Lesny,Ostined
B-LOC,0,1,1,0,0,0,NNP,CC,",",0,0,Lesny,and,","
O,0,0,1,0,0,0,CC,NNP,NNP,0,0,and,Liberec,Lesny
B-LOC,0,1,1,0,0,0,NNP,IN,CC,0,0,Liberec,in,and
O,0,0,0,0,0,0,IN,NNP,NNP,0,0,in,Czechoslovakia,Liberec
B-LOC,0,1,1,0,0,0,NNP,CC,IN,0,0,Czechoslovakia,and,in
O,0,0,1,0,0,0,CC,NNP,NNP,0,0,and,Gmund,Czechoslovakia
B-LOC,0,1,1,0,0,0,NNP,IN,CC,0,0,Gmund,in,and
O,0,0,0,0,0,0,IN,NNP,NNP,0,0,in,Austria,Gmund
B-LOC,0,1,1,0,0,1,NNP,.,IN,0,0,Austria,.,in
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Austria
O,0,1,1,0,0,0,PRP,VBP,PHIPOS,0,0,I,'m,PHI
O,0,0,0,0,0,0,VBP,VBG,PRP,0,0,'m,having,I
O,0,0,0,0,0,0,VBG,RB,VBP,0,0,having,so,'m
O,0,0,1,0,0,0,RB,JJ,VBG,0,0,so,much,having
O,0,0,0,0,0,0,JJ,NN,RB,0,0,much,fun,so
O,0,0,0,0,0,0,NN,",",JJ,0,0,fun,",",much
O,0,0,0,0,0,0,",",PRP,NN,0,0,",",I,fun
O,0,1,1,0,0,0,PRP,MD,",",0,0,I,may,","
O,0,0,1,0,0,0,MD,VB,PRP,0,0,may,try,I
O,0,0,0,0,0,0,VB,DT,MD,0,0,try,this,may
O,0,0,1,0,0,0,DT,IN,VB,0,0,this,with,try
O,0,0,0,0,0,0,IN,NNP,DT,0,0,with,Tavern,this
O,0,1,1,0,0,0,NNP,IN,IN,0,0,Tavern,on,with
O,0,0,0,0,0,0,IN,DT,NNP,0,0,on,the,Tavern
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,Green,on
O,0,1,1,0,0,0,NNP,",",DT,0,0,Green,",",the
O,0,0,0,0,0,0,",",'',NNP,0,0,",",',Green
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',VBD,'',0,0,',said,'
O,0,0,0,0,0,0,VBD,NNP,'',0,0,said,LeRoy,'
B-PER,0,1,1,0,0,0,NNP,",",VBD,0,0,LeRoy,",",said
O,0,0,0,0,0,0,",",DT,NNP,0,0,",",an,LeRoy
O,0,0,1,0,0,0,DT,JJ,",",0,0,an,avid,","
O,0,0,0,0,0,0,JJ,NN,DT,0,0,avid,collector,an
O,0,0,0,0,0,0,NN,WP,JJ,0,0,collector,who,avid
O,0,0,1,0,0,0,WP,RB,NN,0,0,who,also,collector
O,0,0,0,0,0,0,RB,VBZ,WP,0,0,also,owns,who
O,0,0,0,0,0,0,VBZ,IN,RB,0,0,owns,that,also
O,0,0,1,0,0,0,IN,VBN,VBZ,0,0,that,famed,owns
O,0,0,0,0,0,0,VBN,NNP,IN,0,0,famed,New,that
B-LOC,0,1,1,0,0,0,NNP,NNP,VBN,0,0,New,York,famed
I-LOC,0,1,1,0,0,0,NNP,NN,NNP,0,0,York,restaurant,New
O,0,0,0,0,0,0,NN,.,NNP,0,0,restaurant,.,York
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,restaurant
O,0,1,1,0,0,0,DT,NNS,PHIPOS,0,0,The,odds,PHI
O,0,0,0,0,0,0,NNS,IN,DT,0,0,odds,of,The
O,0,0,0,0,0,0,IN,VBG,NNS,0,0,of,becoming,odds
O,0,0,0,0,0,0,VBG,DT,IN,0,0,becoming,a,of
O,0,0,1,0,0,0,DT,NN,VBG,0,0,a,murder,becoming
O,0,0,0,0,0,0,NN,NN,DT,0,0,murder,victim,a
O,0,0,0,0,0,0,NN,VBP,NN,0,0,victim,are,murder
O,0,0,0,0,0,0,VBP,CD,NN,0,0,are,five,victim
O,0,0,0,0,0,0,CD,NNS,VBP,0,0,five,times,are
O,0,0,1,0,0,0,NNS,JJR,CD,0,0,times,greater,five
O,0,0,0,0,0,0,JJR,IN,NNS,0,0,greater,for,times
O,0,0,0,0,0,0,IN,JJ,JJR,0,0,for,non-white,greater
O,0,0,0,0,0,0,JJ,NNS,IN,0,0,non-white,males,for
O,0,0,0,0,0,0,NNS,VBN,JJ,0,0,males,born,non-white
O,0,0,0,0,0,0,VBN,RB,NNS,0,0,born,now,males
O,0,0,0,0,0,0,RB,IN,VBN,0,0,now,than,born
O,0,0,0,0,0,0,IN,IN,RB,0,0,than,for,now
O,0,0,0,0,0,0,IN,DT,IN,0,0,for,the,than
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,overall,for
O,0,0,0,0,0,0,JJ,NN,DT,0,0,overall,population,the
O,0,0,0,0,0,0,NN,IN,JJ,0,0,population,of,overall
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,the,population
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,United,of
B-LOC,0,1,1,0,0,0,NNP,NNPS,DT,0,0,United,States,the
I-LOC,0,1,1,0,0,0,NNPS,",",NNP,0,0,States,",",United
O,0,0,0,0,0,0,",",DT,NNPS,0,0,",",the,States
O,0,0,1,0,0,0,DT,NNP,",",0,0,the,FBI,","
B-ORG,0,1,1,0,0,0,NNP,VBD,DT,0,0,FBI,said,the
O,0,0,0,0,0,0,VBD,NNP,NNP,0,0,said,Thursday,FBI
O,0,1,1,0,0,0,NNP,.,VBD,0,0,Thursday,.,said
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Thursday
O,0,1,1,0,0,0,DT,NNS,PHIPOS,0,0,These,moves,PHI
O,0,0,0,0,0,0,NNS,VBD,DT,0,0,moves,came,These
O,0,0,1,0,0,0,VBD,IN,NNS,0,0,came,in,moves
O,0,0,0,0,0,0,IN,NN,VBD,0,0,in,advance,came
O,0,0,0,0,0,0,NN,IN,IN,0,0,advance,of,in
O,0,0,0,0,0,0,IN,NNS,NN,0,0,of,changes,advance
O,0,0,0,0,0,0,NNS,IN,IN,0,0,changes,in,of
O,0,0,0,0,0,0,IN,JJ,NNS,0,0,in,federal,changes
O,0,0,1,0,0,0,JJ,NN,IN,0,0,federal,law,in
O,0,0,1,0,0,0,NN,WDT,JJ,0,0,law,that,federal
O,0,0,1,0,0,0,WDT,MD,NN,0,0,that,will,law
O,0,0,0,0,0,0,MD,VB,WDT,0,0,will,require,that
O,0,0,0,0,0,0,VB,NNS,MD,0,0,require,states,will
O,0,0,1,0,0,0,NNS,TO,VB,0,0,states,to,require
O,0,0,0,0,0,0,TO,VB,NNS,0,0,to,cover,states
O,0,0,0,0,0,0,VB,NNS,TO,0,0,cover,infants,to
O,0,0,0,0,0,0,NNS,CC,VB,0,0,infants,and,cover
O,0,0,1,0,0,0,CC,JJ,NNS,0,0,and,pregnant,infants
O,0,0,0,0,0,0,JJ,NNS,CC,0,0,pregnant,women,and
O,0,0,1,0,0,0,NNS,IN,JJ,0,0,women,at,pregnant
O,0,0,0,0,0,0,IN,CC,NNS,0,0,at,or,women
O,0,0,1,0,0,0,CC,IN,IN,0,0,or,below,at
O,0,0,0,0,0,0,IN,CD,CC,0,0,below,75,or
O,0,0,0,0,0,0,CD,NN,IN,0,0,75,percent,below
O,0,0,0,0,0,0,NN,IN,CD,0,0,percent,of,75
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,the,percent
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,federal,of
O,0,0,1,0,0,0,JJ,NN,DT,0,0,federal,poverty,the
O,0,0,0,0,0,0,NN,NN,JJ,0,0,poverty,level,federal
O,0,0,0,0,0,0,NN,IN,NN,0,0,level,by,poverty
O,0,0,0,0,0,0,IN,NNP,NN,0,0,by,July,level
O,0,1,1,0,0,0,NNP,CD,IN,0,0,July,1,by
O,0,0,0,0,0,0,CD,CC,NNP,0,0,1,and,July
O,0,0,1,0,0,0,CC,IN,CD,0,0,and,up,1
O,0,0,0,0,0,0,IN,TO,CC,0,0,up,to,and
O,0,0,0,0,0,0,TO,CD,IN,0,0,to,100,up
O,0,0,0,0,0,0,CD,NN,TO,0,0,100,percent,to
O,0,0,0,0,0,0,NN,IN,CD,0,0,percent,of,100
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,the,percent
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,federal,of
O,0,0,1,0,0,0,JJ,NN,DT,0,0,federal,poverty,the
O,0,0,0,0,0,0,NN,NN,JJ,0,0,poverty,level,federal
O,0,0,0,0,0,0,NN,IN,NN,0,0,level,by,poverty
O,0,0,0,0,0,0,IN,NNP,NN,0,0,by,July,level
O,0,1,1,0,0,0,NNP,CD,IN,0,0,July,1,by
O,0,0,0,0,0,0,CD,",",NNP,0,0,1,",",July
O,0,0,0,0,0,0,",",CD,CD,0,0,",",1990,1
O,0,0,0,0,0,0,CD,.,",",0,0,1990,.,","
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,1990
O,0,1,1,0,0,0,DT,JJR,PHIPOS,0,0,A,better,PHI
O,0,0,0,0,0,0,JJR,NN,DT,0,0,better,way,A
O,0,0,1,0,0,0,NN,TO,JJR,0,0,way,to,better
O,0,0,0,0,0,0,TO,VB,NN,0,0,to,grow,way
O,0,0,0,0,0,0,VB,",",TO,0,0,grow,",",to
O,0,0,0,0,0,0,",",NNP,VB,0,0,",",Nyberg,grow
B-PER,0,1,1,0,0,0,NNP,VBD,",",0,0,Nyberg,said,","
O,0,0,0,0,0,0,VBD,",",NNP,0,0,said,",",Nyberg
O,0,0,0,0,0,0,",",MD,VBD,0,0,",",would,said
O,0,0,0,0,0,0,MD,VB,",",0,0,would,be,","
O,0,0,0,0,0,0,VB,IN,MD,0,0,be,in,would
O,0,0,0,0,0,0,IN,VBN,VB,0,0,in,decentralized,be
O,0,0,0,0,0,0,VBN,NNS,IN,0,0,decentralized,clusters,in
O,0,0,0,0,0,0,NNS,IN,VBN,0,0,clusters,throughout,decentralized
O,0,0,0,0,0,0,IN,DT,NNS,0,0,throughout,the,clusters
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,region,throughout
O,0,0,0,0,0,0,NN,.,DT,0,0,region,.,the
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,region
B-PER,0,1,1,0,0,0,NNP,VBD,PHIPOS,0,0,Palmer,said,PHI
O,0,0,0,0,0,0,VBD,NNS,NNP,0,0,said,witnesses,Palmer
O,0,0,0,0,0,0,NNS,IN,VBD,0,0,witnesses,for,said
O,0,0,0,0,0,0,IN,NNP,NNS,0,0,for,Penry,witnesses
B-PER,0,1,1,0,0,0,NNP,VBD,IN,0,0,Penry,testified,for
O,0,0,0,0,0,0,VBD,PRP,NNP,0,0,testified,he,Penry
O,0,0,1,0,0,0,PRP,VBD,VBD,0,0,he,functioned,testified
O,0,0,0,0,0,0,VBD,RB,PRP,0,0,functioned,mentally,he
O,0,0,0,0,0,0,RB,IN,VBD,0,0,mentally,like,functioned
O,0,0,0,0,0,0,IN,DT,RB,0,0,like,a,mentally
O,0,0,1,0,0,0,DT,JJ,IN,0,0,a,7-year-old,like
O,0,0,0,0,0,0,JJ,CC,DT,0,0,7-year-old,and,a
O,0,0,1,0,0,0,CC,RB,JJ,0,0,and,socially,7-year-old
O,0,0,0,0,0,0,RB,IN,CC,0,0,socially,like,and
O,0,0,0,0,0,0,IN,DT,RB,0,0,like,a,socially
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,9-year-old,like
O,0,0,0,0,0,0,NN,.,DT,0,0,9-year-old,.,a
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,9-year-old
O,0,1,0,0,0,0,NNS,JJ,PHIPOS,0,0,Rescuers,last,PHI
O,0,0,1,0,0,0,JJ,VBD,NNS,0,0,last,pulled,Rescuers
O,0,0,0,0,0,0,VBD,DT,JJ,0,0,pulled,a,last
O,0,0,1,0,0,0,DT,NN,VBD,0,0,a,person,pulled
O,0,0,0,0,0,0,NN,JJ,DT,0,0,person,alive,a
O,0,0,0,0,0,0,JJ,IN,NN,0,0,alive,from,person
O,0,0,0,0,0,0,IN,DT,JJ,0,0,from,the,alive
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,wreckage,from
O,0,0,0,0,0,0,NN,NN,DT,0,0,wreckage,Dec.,the
O,1,1,0,0,0,0,NN,CD,NN,0,0,Dec.,26,wreckage
O,0,0,0,0,0,0,CD,",",NN,0,0,26,",",Dec.
O,0,0,0,0,0,0,",",NNP,CD,0,0,",",Tass,26
B-ORG,0,1,1,0,0,0,NNP,VBD,",",0,0,Tass,said,","
O,0,0,0,0,0,0,VBD,.,NNP,0,0,said,.,Tass
O,0,0,0,0,0,0,.,OMEGAPOS,VBD,0,0,.,OMEGA,said
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,Until,Reagan,PHI
B-PER,0,1,1,0,0,0,NNP,VBD,IN,0,0,Reagan,ordered,Until
O,0,0,0,0,0,0,VBD,DT,NNP,0,0,ordered,the,Reagan
O,0,0,1,0,0,0,DT,NN,VBD,0,0,the,release,ordered
O,0,0,1,0,0,0,NN,IN,DT,0,0,release,of,the
O,0,0,0,0,0,0,IN,NN,NN,0,0,of,$188,release
O,0,0,0,0,0,0,NN,CD,IN,0,0,$188,million,of
O,0,0,1,0,0,0,CD,CC,NN,0,0,million,and,$188
O,0,0,1,0,0,0,CC,VBD,CD,0,0,and,made,million
O,0,0,0,0,0,0,VBD,DT,CC,0,0,made,the,and
O,0,0,1,0,0,0,DT,NN,VBD,0,0,the,repayment,made
O,0,0,0,0,0,0,NN,NN,DT,0,0,repayment,pledge,the
O,0,0,0,0,0,0,NN,IN,NN,0,0,pledge,in,repayment
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,September,pledge
O,0,1,1,0,0,0,NNP,",",IN,0,0,September,",",in
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",U.N.,September
B-ORG,1,1,0,0,0,0,NNP,NNS,",",0,0,U.N.,officials,","
O,0,0,0,0,0,0,NNS,VBD,NNP,0,0,officials,had,U.N.
O,0,0,0,0,0,0,VBD,VBN,NNS,0,0,had,predicted,officials
O,0,0,0,0,0,0,VBN,DT,VBD,0,0,predicted,the,had
